Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,Year
75,Irvine,South Coast Valleys,Feb 2025,2.65, ,2.99, ,349.0,K,11.7, ,70.1,K,47.4,K,57.4, ,92.0, ,50.0, ,73.0, ,48.3, ,3.3, ,53.0, ,2025
147,Otay Lake,South Coast Valleys,Feb 2015,3.28,K,0.45, ,367.0, ,10.5, ,73.6,K,49.2,K,60.1,K,85.0,K,38.0,K,61.0,K,45.1,K,4.2,K,60.8,K,2015
147,Otay Lake,South Coast Valleys,Mar 2015,4.99,K,1.27, ,483.0,K,11.0, ,77.1,K,51.7,K,62.4,L,82.0,K,35.0,K,62.0,L,47.6,L,4.4,K,63.1,K,2015
147,Otay Lake,South Coast Valleys,Apr 2015,5.52,K,0.19, ,555.0, ,11.1,K,73.9,K,52.0, ,62.2,K,86.0, ,39.0, ,62.0,L,47.9,L,4.5, ,65.4,K,2015
147,Otay Lake,South Coast Valleys,May 2015,4.76, ,0.84, ,490.0, ,13.2, ,69.4,K,54.9, ,60.9, ,89.0, ,57.0, ,73.0, ,51.9, ,4.4, ,67.6, ,2015
147,Otay Lake,South Coast Valleys,Jun 2015,5.65,K,0.15, ,574.0, ,17.0, ,77.8,K,59.8,K,67.3,K,91.0,K,56.0,K,74.0,K,58.8,K,3.9, ,72.9, ,2015
147,Otay Lake,South Coast Valleys,Jul 2015,5.97,K,1.02, ,572.0, ,18.9,K,79.5, ,63.4,K,70.1, ,90.0, ,59.0, ,75.0,K,61.8,K,3.9, ,75.7, ,2015
147,Otay Lake,South Coast Valleys,Aug 2015,6.41,K,0.08, ,579.0, ,19.5, ,83.8,K,64.9,K,72.9,K,90.0, ,52.0, ,71.0,K,62.7,K,3.7, ,77.2, ,2015
147,Otay Lake,South Coast Valleys,Sep 2015,5.05,K,0.18, ,465.0, ,19.8,K,85.4,K,65.4,L,74.3,K,90.0,K,48.0,K,69.0,K,63.1,K,3.7, ,76.8,K,2015
147,Otay Lake,South Coast Valleys,Oct 2015,3.82,K,0.75, ,341.0, ,16.5,K,82.3,K,62.1,K,71.1,K,85.0,K,45.0,K,66.0,L,57.6,L,4.0, ,73.3,K,2015
147,Otay Lake,South Coast Valleys,Nov 2015,3.24, ,1.46, ,319.0, ,8.4, ,73.7, ,49.7,L,60.2,K,72.0,K,26.0,K,49.0,K,39.3,K,4.5,K,64.0, ,2015
147,Otay Lake,South Coast Valleys,Dec 2015,2.43, ,1.72, ,263.0, ,8.1,K,67.3,K,43.7, ,54.2, ,80.0, ,33.0, ,56.0,K,37.7,K,4.3, ,57.7, ,2015
147,Otay Lake,South Coast Valleys,Jan 2016,2.11, ,2.48, ,248.0, ,10.1, ,65.9, ,45.8, ,54.7, ,87.0, ,46.0, ,69.0, ,43.8, ,3.9,K,56.2, ,2016
147,Otay Lake,South Coast Valleys,Feb 2016,4.02,K,0.1, ,409.0, ,8.9,K,79.1,K,49.3,K,62.7,K,71.0,K,26.0,K,49.0,L,40.5,L,4.4,K,58.3, ,2016
147,Otay Lake,South Coast Valleys,Mar 2016,4.31, ,1.04,K,461.0, ,11.9,K,70.6, ,48.9, ,58.7, ,91.0, ,47.0, ,71.0,K,48.7,K,4.3,K,61.8, ,2016
147,Otay Lake,South Coast Valleys,Apr 2016,5.37,K,0.96, ,540.0, ,11.9,K,74.4,K,52.5, ,63.0,K,82.0,K,45.0,K,64.0,L,48.9,L,4.8,K,64.7, ,2016
147,Otay Lake,South Coast Valleys,May 2016,4.53, ,0.87, ,478.0, ,14.1, ,69.3, ,55.9, ,61.6, ,89.0, ,61.0, ,75.0, ,53.5, ,4.3,K,67.0, ,2016
147,Otay Lake,South Coast Valleys,Jun 2016,6.18,K,0.06,K,601.0, ,16.2,K,78.0,L,60.2,L,67.4,L,86.0,K,54.0,K,72.0,L,57.8,L,3.9, ,72.2, ,2016
147,Otay Lake,South Coast Valleys,Jul 2016,6.99,K,0.06, ,645.0, ,18.6, ,82.1,K,63.0, ,71.4,K,90.0,K,52.0,K,71.0,K,61.4,K,3.8, ,76.1, ,2016
147,Otay Lake,South Coast Valleys,Aug 2016,6.43,K,0.06, ,588.0, ,19.5, ,82.7,K,64.3,K,71.9,K,91.0, ,54.0, ,73.0,K,62.7,K,3.7, ,77.5,K,2016
147,Otay Lake,South Coast Valleys,Sep 2016,4.94,K,0.65, ,462.0, ,16.6,K,81.5,K,61.6,K,70.5,K,86.0,K,47.0,K,68.0,L,58.1,L,3.8,K,74.1, ,2016
147,Otay Lake,South Coast Valleys,Oct 2016,4.18,K,0.1,K,383.0,K,15.4,K,82.9,K,59.2,K,69.5,K,86.0,L,43.0,L,64.0,L,55.2,L,3.7,K,70.1,K,2016
147,Otay Lake,South Coast Valleys,Nov 2016,3.34,K,1.37, ,306.0, ,10.9,K,80.4,K,53.5,K,64.5,L,76.0,K,32.0,K,56.0,L,46.3,L,4.1,K,64.0, ,2016
147,Otay Lake,South Coast Valleys,Dec 2016,2.05, ,3.59, ,227.0, ,10.7,K,69.2,K,48.5,K,57.5,K,85.0,K,43.0,K,66.0,K,45.1,K,3.9, ,58.8,K,2016
147,Otay Lake,South Coast Valleys,Jan 2017,1.9,K,4.8, ,236.0, ,10.7, ,64.7, ,47.0,K,54.8, ,89.0, ,54.0, ,73.0, ,45.4, ,3.9,K,57.0,K,2017
147,Otay Lake,South Coast Valleys,Feb 2017,2.32, ,4.14, ,305.0, ,12.1,K,67.4, ,48.5, ,56.6, ,95.0, ,53.0, ,77.0,K,49.2,K,4.1,K,58.9,K,2017
147,Otay Lake,South Coast Valleys,Mar 2017,4.62, ,0.27, ,483.0, ,12.1, ,75.2,K,49.9, ,60.8,K,90.0, ,41.0, ,67.0,K,49.2,K,4.1,K,62.5, ,2017
147,Otay Lake,South Coast Valleys,Apr 2017,5.85,K,0.09, ,599.0, ,13.2,K,76.3, ,52.9,K,63.9, ,90.0, ,42.0, ,66.0,K,51.5,K,4.4, ,66.3,K,2017
147,Otay Lake,South Coast Valleys,May 2017,5.48,K,1.65,K,559.0,K,14.2,K,73.1,K,56.2, ,63.7,K,90.0,K,55.0,K,71.0,K,53.7,K,4.3,K,67.9,K,2017
147,Otay Lake,South Coast Valleys,Jun 2017,6.47,K,0.12,K,667.0,K,16.8,K,77.8,K,59.1,K,67.2,K,93.0, ,55.0, ,74.0,K,58.5,K,3.8,K,72.3, ,2017
147,Otay Lake,South Coast Valleys,Jul 2017,6.72, ,0.02,K,645.0, ,20.1, ,82.3,K,64.5,K,71.9,K,92.0, ,56.0, ,75.0,K,63.5,K,3.4,K,76.4, ,2017
147,Otay Lake,South Coast Valleys,Aug 2017,6.0,K,0.04,K,580.0, ,19.8,K,81.7, ,63.7, ,70.9,K,94.0, ,57.0, ,77.0,K,63.2,K,3.4, ,76.7, ,2017
147,Otay Lake,South Coast Valleys,Sep 2017,4.99,K,0.11,K,489.0,K,17.6,K,82.1,K,62.0,K,71.0,K,90.0,K,47.0,K,68.0,K,59.3,K,3.7,K,74.9,K,2017
147,Otay Lake,South Coast Valleys,Oct 2017,4.6,K,0.16,K,432.0,K,14.0,K,84.9,K,59.6,K,69.8,L,80.0,K,37.0,K,62.0,L,54.0,L,3.8, ,69.9, ,2017
147,Otay Lake,South Coast Valleys,Nov 2017,2.52,K,0.17,K,284.0,K,11.5,K,74.1,L,50.6,K,61.1,K,84.0,K,42.0,K,66.0,L,48.0,L,3.3, ,65.2,K,2017
147,Otay Lake,South Coast Valleys,Dec 2017,3.02,K,0.15, ,302.0,K,7.0,K,76.3,L,43.9,K,57.7,K,68.0,K,22.0,K,45.0,L,33.5,L,4.0,K,57.5, ,2017
147,Otay Lake,South Coast Valleys,Jan 2018,2.7,K,1.69,K,301.0,K,9.2, ,72.9,L,46.8,K,57.8,K,81.0,K,34.0,K,58.0,L,41.4,L,3.6,K,58.6,K,2018
147,Otay Lake,South Coast Valleys,Feb 2018,3.15,K,0.88, ,399.0,K,8.4,K,68.0,L,43.3,K,54.8,K,82.0, ,33.0, ,57.0,K,38.7,K,4.0, ,58.6,K,2018
147,Otay Lake,South Coast Valleys,Mar 2018,3.95,K,1.3,K,462.0,K,9.3,K,65.2, ,44.9,K,53.9,K,89.0, ,43.0, ,66.0,K,41.8,K,3.5,K,61.0, ,2018
147,Otay Lake,South Coast Valleys,Apr 2018,5.31,K,0.11, ,595.0,K,11.0,K,70.3,L,48.6, ,58.3, ,90.0, ,45.0, ,68.0,L,47.2,L,3.8,K,65.5, ,2018
147,Otay Lake,South Coast Valleys,May 2018,4.83,K,0.18,K,535.0,K,11.2,K,66.0, ,50.3,L,56.6,K,89.0,K,54.0,K,72.0,K,47.5,K,3.5,K,67.6, ,2018
147,Otay Lake,South Coast Valleys,Jun 2018,6.19,K,0.11,K,685.0,K,13.1,K,70.9,K,53.5,K,60.6,K,91.0, ,54.0, ,73.0,L,51.9,L,3.3, ,73.0, ,2018
147,Otay Lake,South Coast Valleys,Jul 2018,6.61,K,0.17,K,644.0,K,17.0,K,81.2,K,60.9,K,69.4,K,91.0,K,49.0,K,69.0,K,58.5,K,3.0,K,77.1, ,2018
147,Otay Lake,South Coast Valleys,Aug 2018,6.74,K,0.12,K,614.0, ,20.1,K,85.2,K,66.0,K,74.2,K,90.0,K,50.0,K,70.0,L,63.6,L,3.0, ,79.3,K,2018
147,Otay Lake,South Coast Valleys,Sep 2018,5.02,K,0.07,K,522.0,K,17.8, ,81.1, ,60.7, ,68.9, ,93.0, ,52.0, ,74.0, ,60.2, ,2.7, ,76.2, ,2018
147,Otay Lake,South Coast Valleys,Oct 2018,3.9,K,0.55,K,394.0,K,13.9,K,78.5, ,56.7, ,65.9, ,87.0, ,42.0, ,65.0,K,52.4,K,3.1, ,70.8, ,2018
147,Otay Lake,South Coast Valleys,Nov 2018,3.24,K,0.85,K,331.0,K,9.4,K,75.5, ,50.9, ,61.9, ,73.0, ,31.0, ,51.0,K,40.0,K,3.6, ,64.5,K,2018
147,Otay Lake,South Coast Valleys,Dec 2018,2.17, ,1.91,K,264.0,K,10.1, ,68.4, ,46.2, ,55.6, ,90.0, ,40.0, ,66.0, ,44.0, ,3.7, ,59.4, ,2018
147,Otay Lake,South Coast Valleys,Jan 2019,2.45,K,2.17, ,284.0,K,9.4,K,67.9, ,45.7, ,55.5, ,85.0, ,38.0, ,62.0,K,41.3,K,4.1, ,57.2, ,2019
147,Otay Lake,South Coast Valleys,Feb 2019,2.41, ,4.59,K,336.0,K,9.3,K,62.3, ,43.0,K,51.6, ,92.0, ,46.0, ,70.0,K,41.7,K,4.4, ,56.4, ,2019
147,Otay Lake,South Coast Valleys,Mar 2019,3.93, ,1.13,K,442.0,K,10.9,K,68.3, ,47.6,K,56.8, ,93.0, ,46.0, ,70.0,K,46.4,K,4.2, ,60.6, ,2019
147,Otay Lake,South Coast Valleys,Apr 2019,5.06,K,0.22, ,555.0,K,12.7, ,72.2,K,52.0, ,60.7,K,91.0, ,49.0, ,70.0,K,50.6,K,4.2, ,66.0,K,2019
147,Otay Lake,South Coast Valleys,May 2019,4.59, ,1.13, ,497.0, ,13.3, ,68.5, ,53.9, ,60.0, ,92.0, ,57.0, ,75.0, ,52.0, ,4.3,K,68.0,K,2019
147,Otay Lake,South Coast Valleys,Jun 2019,5.36,K,0.02,K,582.0,K,13.2,K,73.3,L,58.7, ,64.6,K,81.0,K,48.0,K,77.0,L,56.8,L,4.0,K,72.7,K,2019
147,Otay Lake,South Coast Valleys,Jul 2019,6.87, ,0.01,K,673.0,K,17.8, ,79.7, ,60.8, ,68.7,K,92.0, ,56.0, ,74.0,K,60.1,K,3.8, ,76.5, ,2019
147,Otay Lake,South Coast Valleys,Aug 2019,6.65, ,0.01, ,640.0,K,18.7, ,81.8, ,61.4, ,69.8, ,96.0, ,54.0, ,76.0, ,61.6, ,3.7, ,77.7,K,2019
147,Otay Lake,South Coast Valleys,Sep 2019,5.13, ,0.06, ,511.0,K,17.8, ,81.9,K,60.8,K,70.1, ,93.0, ,48.0, ,71.0, ,59.9, ,3.8, ,76.2,K,2019
147,Otay Lake,South Coast Valleys,Oct 2019,4.91, ,0.01,K,466.0,K,11.0,K,80.5,K,52.5,K,65.4,K,80.0,K,31.0,K,54.0,K,45.5,K,4.5,K,69.2, ,2019
147,Otay Lake,South Coast Valleys,Nov 2019,2.96,K,3.81,K,320.0,K,10.3,K,74.1,K,48.8, ,59.7,K,85.0,K,38.0,K,61.0,K,44.0,K,4.1,K,63.7, ,2019
147,Otay Lake,South Coast Valleys,Dec 2019,1.96, ,4.49,K,233.0, ,10.0,K,65.6, ,46.0,K,54.6, ,86.0, ,46.0, ,68.0,K,43.0,K,3.8,K,58.5, ,2019
147,Otay Lake,South Coast Valleys,Jan 2020,2.45,K,0.44, ,310.0,K,9.6, ,68.1, ,43.7, ,53.8, ,90.0, ,43.0, ,69.0, ,43.2, ,3.9, ,56.5, ,2020
147,Otay Lake,South Coast Valleys,Feb 2020,3.2,K,0.65,K,393.0,K,9.0,K,69.0,K,44.3,K,55.4,K,84.0,K,38.0,K,61.0,K,40.6,K,4.0, ,58.0, ,2020
147,Otay Lake,South Coast Valleys,Mar 2020,3.3,K,3.91,K,389.0,K,10.5, ,65.0, ,47.7,K,55.4, ,86.0, ,52.0, ,70.0, ,45.7, ,4.1,K,61.1, ,2020
147,Otay Lake,South Coast Valleys,Apr 2020,4.45, ,3.52, ,484.0,K,12.0, ,70.1,K,52.5,K,60.0, ,83.0, ,52.0, ,68.0, ,49.1, ,4.2,K,64.9,K,2020
147,Otay Lake,South Coast Valleys,May 2020,6.59,K,0.06, ,664.0,K,13.9, ,75.4,K,56.1, ,64.8,K,83.0, ,50.0, ,67.0,K,53.3,K,4.1, ,72.8,K,2020
147,Otay Lake,South Coast Valleys,Jun 2020,6.13,K,0.04,K,626.0,K,13.8,K,75.8,L,58.2,K,65.9,L,81.0,K,49.0,K,67.0,L,54.1,L,4.2,K,74.3,K,2020
147,Otay Lake,South Coast Valleys,Jul 2020,7.14, ,0.0, ,657.0,K,16.1, ,80.5,K,60.2, ,69.1,K,85.0, ,49.0, ,67.0,K,57.4,K,3.7, ,76.6, ,2020
147,Otay Lake,South Coast Valleys,Aug 2020,6.72, ,0.0, ,599.0, ,17.9,K,84.9,K,63.8,K,72.6,K,83.0,K,47.0,K,66.0,K,60.2,K,3.6, ,78.4,K,2020
147,Otay Lake,South Coast Valleys,Sep 2020,5.62,K,0.01, ,497.0, ,15.0,K,87.9,K,61.1,K,72.7,K,79.0,K,35.0,K,59.0,L,55.8,L,3.4, ,76.3,K,2020
147,Otay Lake,South Coast Valleys,Oct 2020,4.67, ,0.52,K,406.0, ,11.8,K,83.0,K,58.2,K,68.8,K,72.0, ,31.0, ,50.0,K,48.0,K,3.7, ,73.0,K,2020
147,Otay Lake,South Coast Valleys,Nov 2020,3.14,K,7.29, ,330.0, ,8.9, ,73.9,K,48.3, ,58.8,K,73.0, ,32.0, ,53.0,K,40.3,K,4.0,K,63.9, ,2020
147,Otay Lake,South Coast Valleys,Dec 2020,2.73,K,0.85, ,267.0,K,7.0, ,69.9, ,44.1,K,56.0,K,71.0,K,29.0,K,50.0,L,34.2,L,4.5,K,56.7, ,2020
147,Otay Lake,South Coast Valleys,Jan 2021,2.76, ,1.9, ,302.0,K,8.1, ,68.6,K,44.4, ,54.9, ,79.0, ,36.0, ,57.0, ,38.4, ,4.5,K,55.5, ,2021
147,Otay Lake,South Coast Valleys,Feb 2021,3.08, ,0.27, ,401.0,K,9.3,K,68.3,K,44.1, ,54.9, ,89.0, ,41.0, ,65.0,K,42.0,K,4.0, ,57.5, ,2021
147,Otay Lake,South Coast Valleys,Mar 2021,4.16, ,1.81,K,476.0,K,9.8,K,66.4,K,44.2, ,54.4,K,91.0,K,48.0,K,69.0,K,43.3,K,4.4,K,58.5, ,2021
147,Otay Lake,South Coast Valleys,Apr 2021,5.07,K,0.15,K,563.0,K,11.6,K,71.0,K,50.0, ,59.5,K,91.0,K,50.0,K,69.0,K,48.2,K,3.9, ,64.7, ,2021
147,Otay Lake,South Coast Valleys,May 2021,5.67,K,0.04,K,610.0,K,13.6, ,70.2, ,53.7,K,60.6, ,90.0, ,59.0, ,75.0, ,52.7, ,4.1, ,69.0, ,2021
147,Otay Lake,South Coast Valleys,Jun 2021,6.41,K,0.0,K,663.0,K,16.1,K,77.0,L,58.7,K,66.7,K,88.0,K,55.0,K,72.0,K,57.3,K,3.7,K,73.5,K,2021
147,Otay Lake,South Coast Valleys,Jul 2021,6.88,K,0.06, ,639.0, ,18.7, ,83.2, ,64.9,K,72.6,K,84.0, ,52.0, ,69.0,K,61.6,K,3.3, ,77.2, ,2021
147,Otay Lake,South Coast Valleys,Aug 2021,6.2,K,0.05, ,569.0,K,18.1, ,85.1,K,64.6,K,73.1,K,83.0,K,48.0,K,65.0,K,60.6,K,3.0,K,77.0, ,2021
147,Otay Lake,South Coast Valleys,Sep 2021,5.1, ,0.69, ,501.0, ,16.4, ,81.4,K,61.8, ,69.6, ,83.0, ,49.0, ,67.0, ,57.8, ,3.5, ,76.1, ,2021
147,Otay Lake,South Coast Valleys,Oct 2021,4.07, ,1.08,K,396.0,K,11.1,K,76.7, ,53.8,K,63.8, ,76.0, ,38.0, ,56.0,K,46.3,K,4.0,K,68.8, ,2021
147,Otay Lake,South Coast Valleys,Nov 2021,3.22, ,0.09, ,345.0,K,9.7, ,76.0, ,50.5, ,61.3,K,73.0, ,36.0, ,55.0,K,42.5,K,3.7, ,64.2, ,2021
147,Otay Lake,South Coast Valleys,Dec 2021,1.83, ,3.26,K,232.0,K,9.4, ,63.8, ,45.0, ,53.4, ,82.0, ,47.0, ,67.0, ,42.2, ,3.9,K,57.8, ,2021
147,Otay Lake,South Coast Valleys,Jan 2022,2.86, ,0.42,K,319.0,K,7.7, ,70.0, ,44.8, ,55.7, ,72.0, ,30.0, ,51.0, ,36.8, ,3.7,K,56.5, ,2022
147,Otay Lake,South Coast Valleys,Feb 2022,3.6, ,0.0, ,430.0,K,6.2,K,71.4,K,43.7, ,56.3,K,64.0, ,24.0, ,42.0,K,31.2,K,4.7, ,56.4, ,2022
147,Otay Lake,South Coast Valleys,Mar 2022,4.79,K,0.0, ,520.0,K,9.4,K,71.2,K,47.1, ,57.8,K,80.0,K,39.0,K,58.0,K,42.2,K,4.5,K,60.3, ,2022
147,Otay Lake,South Coast Valleys,Apr 2022,5.64,K,0.13,K,609.0,K,11.6,K,72.6,K,51.1,K,60.5,L,87.0,K,46.0,K,68.0,L,48.8,L,4.4,K,65.4,K,2022
147,Otay Lake,South Coast Valleys,May 2022,6.3,K,0.12,K,661.0,K,13.2,K,72.1,K,53.3,K,61.6,K,91.0, ,54.0, ,72.0,L,52.1,L,4.2,K,68.8, ,2022
147,Otay Lake,South Coast Valleys,Jun 2022,7.19, ,0.09,K,740.0,K,16.9, ,79.2, ,57.9, ,67.5, ,94.0, ,54.0, ,74.0, ,58.6, ,3.8, ,73.8, ,2022
147,Otay Lake,South Coast Valleys,Jul 2022,6.76, ,0.0, ,671.0,K,18.5, ,79.1, ,61.2, ,68.8, ,95.0, ,59.0, ,77.0, ,61.3, ,3.7, ,75.9, ,2022
147,Otay Lake,South Coast Valleys,Aug 2022,6.53, ,0.0,K,585.0,K,20.6,K,84.5, ,64.6, ,73.2,K,96.0,K,54.0,K,74.0, ,64.4, ,3.5,K,78.0,K,2022
147,Otay Lake,South Coast Valleys,Sep 2022,4.91,K,0.0, ,463.0, ,20.2,K,85.9,K,64.3,K,73.9,K,96.0,K,50.0,K,71.0,K,63.6,K,3.6,K,77.1,K,2022
147,Otay Lake,South Coast Valleys,Oct 2022,3.59, ,0.02,K,374.0,K,16.2, ,76.2, ,57.5, ,65.5,K,96.0, ,55.0, ,75.0,K,57.0,K,3.8, ,71.8, ,2022
147,Otay Lake,South Coast Valleys,Nov 2022,2.9, ,1.91,K,332.0,K,8.8, ,70.4, ,45.6,K,56.6, ,81.0, ,35.0, ,56.0, ,39.9, ,4.7,K,61.3, ,2022
147,Otay Lake,South Coast Valleys,Dec 2022,2.0, ,0.06, ,249.0,K,9.6,K,66.5,K,44.8, ,53.9,K,86.0, ,46.0, ,68.0,K,42.9,K,4.0, ,57.0, ,2022
147,Otay Lake,South Coast Valleys,Jan 2023,2.1, ,6.18,K,273.0,K,9.9,K,63.4, ,44.3,K,52.8,K,90.0,K,51.0,K,72.0, ,43.5, ,4.5,K,55.9,K,2023
147,Otay Lake,South Coast Valleys,Feb 2023,2.82, ,2.19,K,375.0,K,8.1,K,64.4, ,41.4,K,51.6, ,85.0, ,41.0, ,63.0,K,38.3,K,4.8,K,54.4, ,2023
147,Otay Lake,South Coast Valleys,Mar 2023,3.39,K,4.63, ,419.0,K,10.8,K,63.2, ,45.1,K,53.2, ,95.0, ,55.0, ,77.0,K,46.0,K,4.3,K,57.5,K,2023
147,Otay Lake,South Coast Valleys,Apr 2023,4.92, ,0.08, ,575.0,K,12.0,K,69.0, ,48.7,K,57.3, ,95.0, ,54.0, ,75.0,K,48.9,K,4.0, ,62.9,K,2023
147,Otay Lake,South Coast Valleys,May 2023,4.09, ,0.3, ,468.0,K,14.0, ,67.0,K,53.9, ,59.1, ,95.0, ,68.0, ,81.0, ,53.4, ,3.9, ,67.2, ,2023
147,Otay Lake,South Coast Valleys,Jun 2023,5.09, ,0.22, ,565.0, ,15.4, ,71.3,K,56.8,K,62.8, ,93.0, ,63.0, ,79.0, ,56.1, ,3.6, ,69.9, ,2023
147,Otay Lake,South Coast Valleys,Jul 2023,6.59,K,0.04,K,635.0,K,19.2, ,82.1, ,60.7, ,69.9, ,98.0, ,57.0, ,77.0, ,62.2, ,3.3, ,74.6, ,2023
147,Otay Lake,South Coast Valleys,Aug 2023,6.07,K,2.11, ,562.0, ,19.6, ,83.6,K,63.5, ,72.2, ,92.0, ,55.0, ,73.0, ,62.9, ,3.2, ,76.2, ,2023
147,Otay Lake,South Coast Valleys,Sep 2023,4.3,K,0.09, ,427.0, ,17.0, ,79.5, ,62.1, ,69.7, ,84.0, ,53.0, ,69.0, ,58.9, ,3.4, ,74.9, ,2023
147,Otay Lake,South Coast Valleys,Oct 2023,4.29,K,0.2, ,432.0,K,13.4,K,80.0, ,55.5, ,66.0, ,81.0, ,40.0, ,61.0,K,51.4,K,3.4, ,70.8, ,2023
147,Otay Lake,South Coast Valleys,Nov 2023,3.29,K,0.75,K,335.0,K,8.6,K,76.5, ,49.6, ,61.6, ,67.0, ,28.0, ,47.0,K,38.9,K,4.1,K,63.5, ,2023
147,Otay Lake,South Coast Valleys,Dec 2023,2.44,K,0.01, ,274.0,K,9.1, ,71.1, ,46.8, ,57.2,K,76.0, ,37.0, ,58.0,K,41.2,K,3.4, ,58.9, ,2023
147,Otay Lake,South Coast Valleys,Jan 2024,2.33,K,2.58, ,309.0,K,9.3, ,66.6, ,44.6,K,54.1, ,81.0, ,43.0, ,65.0, ,41.8, ,3.3, ,56.8, ,2024
147,Otay Lake,South Coast Valleys,Feb 2024,2.69,K,4.61,K,368.0,K,10.8, ,64.8, ,47.0,K,54.9, ,86.0, ,53.0, ,73.0, ,46.3, ,3.0,K,58.1, ,2024
147,Otay Lake,South Coast Valleys,Mar 2024,3.76,K,2.59,K,442.0,K,11.2, ,66.3, ,47.9, ,55.9, ,86.0, ,53.0, ,73.0, ,47.4, ,3.5, ,60.7, ,2024
147,Otay Lake,South Coast Valleys,Apr 2024,4.46, ,0.39, ,496.0, ,11.6, ,69.3, ,49.7, ,58.4, ,86.0, ,50.0, ,70.0, ,48.3, ,3.6, ,63.9, ,2024
147,Otay Lake,South Coast Valleys,May 2024,5.03,K,0.13,K,535.0,K,13.3,K,69.9, ,54.4,K,60.8,K,86.0,K,57.0,K,73.0, ,52.1, ,3.0,K,69.1,K,2024
147,Otay Lake,South Coast Valleys,Jun 2024,5.47,K,0.0, ,563.0, ,16.2, ,76.2,K,59.2,K,66.2,K,86.0, ,57.0, ,74.0,K,57.4,K,3.0,K,73.7, ,2024
147,Otay Lake,South Coast Valleys,Jul 2024,5.99,K,0.01, ,561.0, ,18.7, ,82.7,K,62.2, ,70.7, ,86.0, ,55.0, ,73.0, ,61.6, ,2.8,K,77.6, ,2024
147,Otay Lake,South Coast Valleys,Aug 2024,5.49,K,0.01, ,511.0, ,18.7, ,84.0, ,62.1, ,71.5, ,86.0, ,50.0, ,71.0, ,61.5, ,2.6,K,77.5, ,2024
147,Otay Lake,South Coast Valleys,Sep 2024,4.2,K,0.02,K,419.0,K,17.2,K,82.4,K,61.3,K,70.1,K,85.0,K,50.0,K,70.0,L,58.9,L,2.5,K,76.2,K,2024
147,Otay Lake,South Coast Valleys,Oct 2024,3.74,K,0.04, ,409.0,K,14.0, ,79.3, ,55.3, ,65.4, ,84.0, ,43.0, ,66.0, ,53.0, ,2.1,K,71.6, ,2024
147,Otay Lake,South Coast Valleys,Nov 2024,3.09, ,0.16,K,338.0,K,8.9,K,73.0, ,46.8,K,58.2, ,76.0, ,32.0, ,55.0,K,40.5,K,3.9,K,62.5, ,2024
147,Otay Lake,South Coast Valleys,Dec 2024,2.41, ,0.06, ,280.0,K,9.1, ,70.1, ,44.5, ,55.2, ,81.0, ,39.0, ,63.0, ,41.3, ,3.6, ,58.6, ,2024
147,Otay Lake,South Coast Valleys,Jan 2025,2.89, ,0.67, ,304.0,K,6.5,K,68.1, ,41.4, ,53.4, ,68.0, ,29.0, ,49.0,K,31.4,K,4.2, ,54.7, ,2025
147,Otay Lake,South Coast Valleys,Feb 2025,2.81,K,1.04,K,358.0,K,10.9, ,70.7,K,46.9, ,57.0,K,85.0,K,46.0,K,69.0,K,46.4,K,3.6, ,58.5, ,2025
150,Miramar,South Coast Valleys,Feb 2015,3.0,K,0.65, ,375.0, ,13.0,K,72.0,K,49.5, ,59.9,K,94.0,K,51.0,K,77.0,L,51.3,L,3.2, ,60.3,K,2015
150,Miramar,South Coast Valleys,Mar 2015,4.79,K,1.0, ,493.0,K,13.1,K,75.8,K,51.9,K,62.0,L,91.0,K,46.0,K,73.0,L,52.2,L,3.4, ,62.9,K,2015
150,Miramar,South Coast Valleys,Apr 2015,5.29,K,0.17, ,565.0,K,13.2,K,72.9,K,51.4, ,62.0,K,98.0, ,48.0, ,70.0,K,51.5,K,3.6, ,64.5,K,2015
150,Miramar,South Coast Valleys,May 2015,4.28, ,0.44,K,478.0, ,15.5, ,68.4, ,55.4, ,61.0, ,98.0, ,69.0, ,85.0, ,56.3, ,3.9, ,66.6,K,2015
150,Miramar,South Coast Valleys,Jun 2015,5.23,K,0.02, ,563.0, ,19.8,K,76.6,K,60.6, ,67.2,K,99.0, ,69.0, ,87.0,K,63.1,K,3.6, ,73.4, ,2015
150,Miramar,South Coast Valleys,Jul 2015,5.38,K,0.01, ,547.0, ,22.3,K,78.5, ,64.4,L,70.2, ,100.0, ,72.0, ,88.0,K,66.5,K,3.4, ,75.0, ,2015
150,Miramar,South Coast Valleys,Aug 2015,5.97,K,0.02, ,570.0, ,22.9,K,82.9,K,65.1, ,72.7,K,100.0, ,63.0, ,83.0,K,67.3,K,3.2, ,77.0, ,2015
150,Miramar,South Coast Valleys,Sep 2015,4.82,K,0.81, ,476.0, ,23.2,K,84.3,K,65.5,K,74.2,K,99.0, ,59.0, ,81.0,K,67.7,K,3.2, ,75.4,K,2015
